zone_id,district,zone_type,latitude,longitude,population_density,daytime_population,avg_income,bike_infra_km,micro_mobility_lanes_km,transit_stops,competitor_density,tourist_index,weather_penalty,event_count,existing_parking_spots,safety_incidents,current_station_count,future_growth_index,micromobility_friendly_score,suitability_score,avg_daily_trips
MSK_1532,САО,деловой кластер,55.80772659559296,37.495812704632,11812.807994980443,7682.572614107884,747.0308788598575,1.052167615401106,14.396963879807025,26,0.1,0.05,0.22,7.743589743589744,19,4.137971008665033,0,0.2026640490073275,0.8216753953713423,0.5047258347493786,201.323233729826
MSK_1533,НАО,жилой массив,55.57142935327932,37.53425335512761,4000.0,2000.0,550.0,0.0,15.371502067301279,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.7093457534668555,0.2837383013867422,139.4467243882878
MSK_1534,ЗАО,деловой кластер,55.73695153315352,37.43228075733361,11427.358253703469,5423.236514522821,672.209026128266,0.0,7.293090514175611,32,0.5,0.05,0.22,4.153846153846154,14,6.704791934294308,1,0.20253261649275872,0.33655284716024747,0.3083788217609284,146.34607009305995
MSK_1535,ЮЗАО,деловой кластер,55.64909611067582,37.57318633771821,11620.01269892399,3369.2946058091284,599.8812351543943,0.0,13.95728562787625,20,0.1,0.05,0.22,7.0256410256410255,5,1.0,0,0.20259830873604392,0.6440841790678817,0.4029092370795167,172.81458638226468
MSK_1536,ТАО,деловой кластер,55.34431274469673,37.17013774386596,4000.0,2479.253112033195,564.9643705463183,0.0,0.0,4,0.1,0.05,0.22,2.0,1,2.012802939181867,0,0.2,0.0,0.00930515048558285,62.6054421359632
MSK_1537,САО,деловой кластер,55.86875879557928,37.536752417252295,12161.717426661075,4807.053941908714,642.2802850356295,0.3021828844993729,9.98880886177178,8,0.1,0.05,0.22,9.179487179487179,18,1.0,0,0.20278302183063424,0.5061286773488091,0.3370105616691791,154.36295726737015
MSK_1538,ЮЗАО,деловой кластер,55.63452090156395,37.53910606335208,9062.744721069337,4670.124481327801,629.8099762470309,0.5225085845030641,15.881590978981224,18,0.5,0.05,0.22,11.333333333333332,13,1.0,1,0.20172631914891329,0.8110009586741729,0.4352020017496515,181.85656048990242
MSK_1539,ЮЗАО,жилой массив,55.58599906994432,37.56827853095248,4000.0,2000.0,550.0,0.0,9.215318827959528,0,0.1,0.05,0.22,2.0,0,2.3554495666133746,0,0.2,0.4252575479504784,0.17010301918019136,107.62884537045358
MSK_1540,ЮАО,деловой кластер,55.71012130612968,37.614109257768234,17023.068167599755,13775.933609958507,909.1448931116389,0.0,21.199077506880283,26,1.7000000000000002,0.09090909090909091,0.22,12.76923076923077,75,1.2265780483633706,4,0.23853157777834427,0.9782697579638904,0.6594519404267205,244.64654331948174
MSK_1541,ТАО,жилой массив,55.46284456997533,36.86095784579315,4000.0,2000.0,550.0,0.0,1.7935181910701157,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.08276513947894898,0.033106055791579596,69.26969562164228
MSK_1542,ТАО,жилой массив,55.4469095970817,37.2050968755602,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1543,ТАО,жилой массив,55.31898148453706,37.0319682931466,4000.0,2000.0,550.0,0.0,0.27086986214382713,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.01249977950187465,0.004999911800749861,61.39997530420996
MSK_1544,НАО,деловой кластер,55.592021499514274,37.116681106025936,4202.793638462655,3711.6182572614107,592.3990498812352,0.0,3.0837632817042313,6,0.1,0.05,0.22,4.871794871794872,3,1.0,0,0.20006914955437097,0.1423058318566752,0.07586425868617587,81.24199243212925
MSK_1545,ТАО,деловой кластер,55.455657539518306,36.94438757757621,4000.0,2273.8589211618255,559.9762470308789,0.0,0.8546621199583843,4,0.1,0.05,0.22,2.0,2,1.0,0,0.2,0.039439928693181865,0.024511050703948233,66.86309419710551
MSK_1546,ТАО,жилой массив,55.185535435029536,37.10689778543298,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1547,НАО,деловой кластер,55.52998483855352,37.19519893901868,4000.0,2068.4647302904564,552.4940617577197,0.0,1.133841106916173,0,0.1,0.05,0.22,2.0,2,1.0,0,0.2,0.052323147781897394,0.021214294742212644,65.94000252781954
MSK_1548,ТАО,транспортный хаб,55.397124123619776,37.01058956740745,4000.0,2000.0,550.0,0.0,0.0,2,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.0,0.0037974683544303796,61.063291139240505
MSK_1549,ТАО,жилой массив,55.50582101361178,36.87908768400179,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1550,ТАО,жилой массив,55.48989773478016,37.22363082548659,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1551,ТАО,жилой массив,55.43862866891666,37.00546477165811,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1552,ТАО,деловой кластер,55.216399142280665,36.997593503336546,4000.0,2753.1120331950206,569.9524940617578,0.0,0.0,0,0.1,0.05,0.22,2.0,2,1.286776569303702,0,0.2,0.0,0.0022802850356294538,60.638479809976246
MSK_1553,ТАО,транспортный хаб,55.26139953643363,37.321165435537424,4000.0,2000.0,550.0,0.0,0.0,1,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0018987341772151898,60.53164556962025
MSK_1554,ВАО,деловой кластер,55.78570761750882,37.6894349371457,8919.900296188622,4875.51867219917,604.8693586698337,1.4935474918646734,17.8434136760966,24,0.1,0.05,0.22,9.897435897435898,17,1.0,0,0.20167761136695445,1.0,0.5174390747169939,204.8829409207583
MSK_1555,ТАО,жилой массив,55.483031358335765,37.24809580057714,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1556,ЮЗАО,деловой кластер,55.519424900058766,37.575635040844396,6373.0844885343195,2890.0414937759338,582.4228028503563,0.5513351106300047,7.812505580908727,4,0.1,0.05,0.22,2.0,24,4.267212007530576,0,0.20080918581130447,0.44294805633579915,0.22012074893986922,121.63380970316338
MSK_1557,ЮВАО,жилой массив,55.682979833580895,37.79597364179433,4000.0,2000.0,550.0,0.0,8.126568201265112,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.37501518189876226,0.15000607275950492,102.00170037266138
MSK_1558,ВАО,жилой массив,55.78426135276328,37.80918279456826,4000.0,2000.0,550.0,4.550246865795199,15.790066564045903,0,0.1,0.05,0.22,3.435897435897436,0,1.0,0,0.2,1.0,0.4,172.0
MSK_1559,ТАО,жилой массив,55.29552685142247,37.058350197292,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1560,СЗАО,деловой кластер,55.82005023795517,37.42275395970394,9499.214076988872,3437.759336099585,599.8812351543943,5.624176278184365,11.636040269771444,10,0.1,0.05,0.22,7.0256410256410255,35,1.0,0,0.20187514857811636,1.0,0.4980109087210772,199.4430544419016
MSK_1561,ЮВАО,транспортный хаб,55.68137840838321,37.915524064968174,5597.188070660057,2479.253112033195,564.9643705463183,0.0,6.593097406333567,12,0.1,0.05,0.22,3.435897435897436,12,1.0,0,0.20054461690302527,0.3042503996616345,0.16749102471009225,106.89748691882583
MSK_1562,ТАО,жилой массив,55.312507284616125,37.19747491585897,4417.127436013493,2000.0,550.0,0.0,0.43756515702667725,0,0.1,0.05,0.22,2.0,0,1.0,0,0.20014223412792875,0.020192235257359237,0.01363859324979027,63.81880610994128
MSK_1563,САО,жилой массив,55.81888160348778,37.54234676755943,4000.0,2000.0,550.0,0.0,18.53366480250709,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.8552694698459398,0.34210778793837593,155.79018062274525
MSK_1564,НАО,жилой массив,55.62805307369131,37.3615261116298,4000.0,2000.0,550.0,0.0,2.4252749908076723,0,0.1,0.05,0.22,2.0,1,1.0,0,0.2,0.11191869917373837,0.04476747966949535,72.5348943074587
MSK_1565,ТАО,жилой массив,55.49903518329463,36.903547596116844,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1566,ТАО,жилой массив,55.17865936486306,37.13117945982615,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1567,ЗАО,жилой массив,55.632924675264334,37.37284295814717,4000.0,2000.0,550.0,0.0,1.7508292346400243,0,0.1,0.05,0.22,4.871794871794872,3,1.0,0,0.2,0.08079518040591654,0.032318072162366616,69.04906020546265
MSK_1568,ЮВАО,деловой кластер,55.67404151866043,37.71342705224551,5534.64780676092,2547.7178423236514,567.458432304038,1.19431245717336,4.210913328892046,6,0.1,0.07045454545454546,0.22,5.589743589743589,3,1.0,0,0.21756874616721533,0.3728726564754095,0.18504414236189753,111.81235986133132
MSK_1569,ТАО,жилой массив,55.35549856030494,37.21593981492714,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1570,ЮЗАО,жилой массив,55.53049719933001,37.47949399410222,4000.0,2000.0,550.0,0.0,0.34416151535446166,0,0.1,0.05,0.22,3.435897435897436,0,1.0,0,0.2,0.015881955345322107,0.006352782138128843,61.778778998676074
MSK_1571,ЮАО,транспортный хаб,55.62829539981305,37.64689488430945,9638.587428251409,2958.50622406639,579.9287410926365,0.9694744078185219,14.670798614102576,20,0.1,0.05,0.22,6.307692307692308,20,4.842718106125747,0,0.201922672776627,0.821949170318979,0.4453559449353584,184.69966458190035
MSK_1572,СВАО,транспортный хаб,55.94011706928698,37.540710106504754,4000.0,2136.9294605809127,554.9881235154394,0.0,7.4540598200895385,4,0.1,0.13181818181818183,0.22,2.717948717948718,0,4.445327919039929,0,0.2681818181818182,0.3439810668025845,0.1539392528706201,103.10299080377362
MSK_1573,ТАО,жилой массив,55.33606134047571,36.97106416970008,4000.0,2000.0,550.0,0.0,0.1483529764585859,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.006846016310203169,0.0027384065240812676,60.76675382674276
MSK_1574,ТАО,жилой массив,55.5323316472982,37.301486412389124,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1575,НАО,жилой массив,55.52510417114576,37.183948003671034,4000.0,2000.0,550.0,0.0,2.0930022623594184,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0965853733942757,0.038634149357710285,70.81756182015889
MSK_1576,ТАО,жилой массив,55.258873304990075,37.07455899986687,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1577,ТАО,транспортный хаб,55.422846060596946,37.290619438247084,4221.7367763649045,2136.9294605809127,554.9881235154394,0.0,0.40409824721546567,4,0.1,0.05,0.22,2.717948717948718,3,1.0,0,0.20007560887703146,0.018647844198352664,0.018580635998641248,65.20257807961954
MSK_1578,НАО,транспортный хаб,55.568089494168994,37.2024917178796,4000.0,2000.0,550.0,0.0,1.6429258921907814,4,0.1,0.05,0.22,2.0,0,4.974077328101959,0,0.2,0.07581578558710635,0.0379212509437033,70.61795026423692
MSK_1579,ТАО,жилой массив,55.31475634421078,37.30320831008376,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1580,ТАО,транспортный хаб,55.465837381349424,37.30924476256509,4000.0,2000.0,550.0,0.0,1.1429604137141085,1,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.05274397468113957,0.02299632404967102,66.43897073390788
MSK_1581,СВАО,деловой кластер,55.841150713123064,37.635544527309136,4517.120382325882,5697.095435684647,657.2446555819478,0.3343295032428658,24.551941046465682,14,0.9,0.05,0.22,9.897435897435898,4,1.0,2,0.2001763302057454,1.0,0.44573374897853274,184.80544971398916
MSK_1582,ТАО,деловой кластер,55.41472114777815,37.09094155755671,4182.999231679233,2068.4647302904564,552.4940617577197,0.0,2.798187533043974,0,0.1,0.05,0.22,4.871794871794872,3,1.0,0,0.2000623999619356,0.1291274226343137,0.05437599443890228,75.22527844289263
MSK_1583,ЮВАО,деловой кластер,55.73853220223846,37.74231372325264,5582.045654424332,2958.50622406639,579.9287410926365,0.0,5.342466076588474,14,0.1,0.05,0.22,7.743589743589744,9,1.0,0,0.20053945356879677,0.2465377558989655,0.14971175045303414,101.91929012684956
MSK_1584,ВАО,деловой кластер,55.761398882726695,37.77572509781119,12728.010654173231,7203.319502074689,707.1258907363421,1.1693301467033288,12.166143573886076,32,0.1,0.07045454545454546,0.22,12.051282051282051,16,4.482504531959988,0,0.22002157377609904,0.7362462259788124,0.491634158652424,197.65756442267872
MSK_1585,ТАО,жилой массив,55.3487784883562,37.04008159411747,4000.0,2000.0,550.0,0.0,1.8076802828724534,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.08341867480921224,0.033367469923684896,69.34289157863176
MSK_1586,ЗАО,деловой кластер,55.67532154194742,37.45122023744349,12575.462421560656,4738.589211618257,642.2802850356295,0.0,17.407456696775757,28,0.5,0.05,0.22,13.487179487179487,49,1.1503526500081314,1,0.2029241025974542,0.8032985607036345,0.4993697984874075,199.8235435764741
MSK_1587,ЗАО,транспортный хаб,55.730869945707994,37.54025797606686,6702.2581096700505,3163.9004149377593,579.9287410926365,0.8785640306722867,8.253628138123112,18,0.1,0.05,0.22,2.0,3,7.76525645153655,0,0.20092142902260424,0.5122259273108778,0.27851812179660274,137.98507410304876
MSK_1588,ТАО,жилой массив,55.27151731166611,37.14354055660196,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1589,САО,деловой кластер,55.795969525114764,37.509082893694035,16206.468260035252,6792.531120331951,722.0902612826603,0.4859132441868306,27.030787766213667,18,0.5,0.09090909090909091,0.22,17.794871794871796,8,1.0,1,0.23825312959754566,1.0,0.62068849284689,233.7927779971292
MSK_1590,ЮЗАО,транспортный хаб,55.57282260135941,37.557855991731536,4000.0,2273.8589211618255,559.9762470308789,0.17068085927242524,5.631796175621821,5,0.5,0.09090909090909091,0.22,2.717948717948718,6,1.0,1,0.2340909090909091,0.28540659580760225,0.1288873608178407,96.0884610289954
MSK_1591,ТАО,жилой массив,55.43796329977347,36.86411876929075,4000.0,2000.0,550.0,0.0,1.5792795358417686,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0728787094053421,0.02915148376213684,68.16241545339831
MSK_1592,НАО,транспортный хаб,55.60394043210768,37.44744542604903,4000.0,2000.0,550.0,0.0,1.038060298293011,19,0.1,0.05,0.22,2.0,3,1.0,0,0.2,0.0479031692031618,0.055237217048353326,75.46642077353893
MSK_1593,ТАО,транспортный хаб,55.38629210742482,36.905970051037684,4000.0,2000.0,550.0,0.0,2.168413139683379,2,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.1000653446658375,0.04382360622076538,72.27060974181431
MSK_1594,НАО,транспортный хаб,55.530487522147936,37.13597379511301,4000.0,2068.4647302904564,552.4940617577197,0.0,2.5612156197728755,3,0.1,0.05,0.22,2.717948717948718,2,1.0,0,0.2,0.118191925268227,0.053258008268390056,74.91224231514921
MSK_1595,ЮАО,деловой кластер,55.6851616249023,37.61685229502383,4195.886890203364,8093.360995850623,722.0902612826603,0.0,9.729763217762992,30,0.5,0.05,0.22,4.153846153846154,11,2.6640366017835504,1,0.20006679445798875,0.44899751439645125,0.25884031471005176,132.4752881188145
MSK_1596,ЮАО,транспортный хаб,55.585300151650806,37.62779194753046,4062.3493813360406,2136.9294605809127,552.4940617577197,0.0,4.9828058944232065,6,0.1,0.05,0.22,2.0,2,1.0,0,0.20002126019320615,0.2299405865531828,0.10448500039849849,89.25580011157957
MSK_1597,ЮАО,деловой кластер,55.579065495312804,37.59281361073503,5020.599535199333,5286.307053941909,659.7387173396675,0.0,6.615071760397892,15,0.1,0.05,0.22,2.717948717948718,8,7.7283026694164825,0,0.20034800895918262,0.30526444595798596,0.17673635254004202,109.48617871121176
MSK_1598,ТАО,жилой массив,55.253036933173796,36.98134413241088,4000.0,2000.0,550.0,0.0,0.021204281075710672,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0009785098860552472,0.0003914039544220989,60.10959310723819
MSK_1599,ТАО,жилой массив,55.42829554659829,37.242734373655985,4000.0,2000.0,550.0,0.0,1.4364182491662256,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.06628611704875798,0.02651444681950319,67.42404510946089
MSK_1600,НАО,жилой массив,55.547513742352244,37.276013740761215,4000.0,2000.0,550.0,0.0,4.365780271413539,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.20146682364141089,0.08058672945656437,82.56428424783802
MSK_1601,ЮАО,деловой кластер,55.60395454881059,37.7328511875893,12343.070952661326,10695.020746887967,831.8289786223278,0.03514271518449372,23.223056453364553,18,0.1,0.05,0.22,14.923076923076923,101,1.0,0,0.20284486063189835,1.0,0.5776271873536238,221.73561245901467
MSK_1602,ТАО,жилой массив,55.4451517447155,37.382597956700124,4000.0,2000.0,550.0,0.0,2.0937311505570166,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.09661900925793135,0.038647603703172544,70.82132903688832
MSK_1603,НАО,деловой кластер,55.610550329933474,37.280459246649,4136.974238528637,3506.224066390041,602.375296912114,0.0,1.7474714558098383,8,0.1,0.05,0.22,2.0,9,1.0,0,0.2000467061374625,0.08064022963117476,0.05525803666910058,75.47225026734816
MSK_1604,ТАО,жилой массив,55.21785795313802,37.020871129617326,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1605,ТАО,жилой массив,55.35711476568633,37.38086881523005,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1606,ТАО,жилой массив,55.50822684091441,37.38719887786246,4000.0,2000.0,550.0,0.0,0.5767542135719904,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.026615365915455696,0.01064614636618228,62.98092098253104
MSK_1607,ЮАО,деловой кластер,55.60749610289772,37.57778914795707,7513.901925461643,3369.2946058091284,582.4228028503563,0.0,14.374194608862597,8,0.1,0.05,0.22,12.051282051282051,22,1.0,0,0.20119818725129132,0.6633231977369779,0.33107664136823245,152.70145958310508
MSK_1608,ВАО,жилой массив,55.8633650173299,37.728915121567034,4000.0,2000.0,550.0,0.0,4.2265348873497794,0,0.1,0.05,0.22,5.589743589743589,1,1.0,0,0.2,0.19504109364813962,0.07801643745925585,81.84460248859163
MSK_1609,ТАО,жилой массив,55.43715493731825,37.182639612410995,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1610,ВАО,деловой кластер,55.76064223912722,37.835590947474714,11089.538779002,5080.91286307054,647.2684085510689,0.0,16.841738542512143,20,0.1,0.05,0.22,17.076923076923077,17,1.0,0,0.20241742517654915,0.777192473697366,0.45449524629197047,187.25866896175174
MSK_1611,СЗАО,деловой кластер,55.845507582486405,37.360099302000066,15262.429868730922,24319.502074688797,1333.1353919239905,2.585665721911088,18.614354604373347,24,0.9,0.05,0.22,14.205128205128204,54,1.0,2,0.2038403177361027,1.0,0.6852365394846995,251.86623105571587
MSK_1612,ТАО,жилой массив,55.39126392566528,37.117364241251806,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1613,САО,транспортный хаб,55.8438213718004,37.539551258927446,12282.428798373532,3232.3651452282156,589.9049881235154,0.0,7.104764573102847,24,0.1,0.05,0.22,6.307692307692308,17,1.0,0,0.20282418257721732,0.32786220612967526,0.2917074567546073,141.67808789129003
MSK_1614,НАО,транспортный хаб,55.55525914688383,37.33436597489526,9255.728559761565,2136.9294605809127,554.9881235154394,1.39961140801243,3.61684640864475,10,0.1,0.05,0.22,2.0,0,1.0,0,0.2017921237103755,0.376151027791939,0.24009420494465572,127.2263773845036
MSK_1615,ТАО,жилой массив,55.290559286539434,37.38847274752676,4000.0,2000.0,550.0,0.0,0.7757308591016413,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.035797502958899344,0.014319001183559738,64.00932033139672
MSK_1616,ВАО,деловой кластер,55.816908525154275,37.721944581873004,14573.943417095914,6039.419087136929,674.7030878859857,0.0,17.008996089161112,34,0.5,0.05,0.22,13.487179487179487,19,1.0,1,0.20360555430031688,0.7849108755771089,0.5337590059567896,209.4525216679011
MSK_1617,ЦАО,деловой кластер,55.75311191231545,37.63325363504961,6922.98570832745,16719.91701244813,924.1092636579573,0.0,24.85747131805831,34,2.1,0.6636363636363636,0.22,7.0256410256410255,21,3.6634199688132876,5,0.7123603301489829,1.0,0.6076490855847044,230.14174396371723
MSK_1618,ТАО,жилой массив,55.293868877715916,37.23499179483314,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1619,СВАО,деловой кластер,55.81825330239286,37.602185003159484,6366.307602657328,5902.489626556016,644.7743467933492,0.0,14.08579526262406,21,0.9,0.05,0.22,5.589743589743589,16,1.0,2,0.20080687499602462,0.6500144884995052,0.342261335075992,155.83317382127774
MSK_1620,НАО,деловой кластер,55.598247916187844,37.35310342614092,7798.9833869956465,5354.7717842323655,664.7268408551068,0.0,18.780652408215204,32,0.1,0.05,0.22,12.76923076923077,53,1.0,0,0.2012953957050374,0.8666671594471848,0.47119110823123794,191.93351030474662
MSK_1621,ВАО,деловой кластер,55.71416126482741,37.8285114114234,6363.692684303585,2890.0414937759338,569.9524940617578,0.0,3.485905260532771,8,0.1,0.05,0.22,4.153846153846154,7,2.639435064701736,0,0.20080598334853386,0.1608634005135205,0.11333142111614031,91.73279791251929
MSK_1622,ТАО,жилой массив,55.32480574720086,37.125378501090445,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1623,СЗАО,деловой кластер,55.851288453708605,37.455016499069416,7847.791806833811,6176.348547717842,669.7149643705463,0.0,17.221101735791013,17,0.1,0.13181818181818183,0.22,7.743589743589744,15,1.0,0,0.269493856817605,0.7946988741126143,0.423325449811083,178.53112594710325
MSK_1624,ЮАО,деловой кластер,55.62756866104245,37.70650675482118,5220.799165490309,3985.4771784232366,614.8456057007126,4.765807053653354,13.544376430657099,8,0.1,0.05,0.22,7.0256410256410255,19,4.892154828121177,0,0.2004162739961177,1.0,0.4388781219900547,182.8858741572153
MSK_1625,ЗАО,деловой кластер,55.75213921300737,37.40670168382849,9484.189813009136,4943.983402489626,647.2684085510689,2.555221805956397,20.955302141006506,29,0.9,0.05,0.22,9.897435897435898,53,3.644251533004954,2,0.2018700255320148,1.0,0.5393022115280559,211.00461922785564
MSK_1626,ЮАО,деловой кластер,55.70665754544128,37.6264149656634,5051.339675596546,14323.651452282158,871.7339667458432,0.0,17.460341566568513,37,0.1,0.07045454545454546,0.22,3.435897435897436,50,6.258025863853015,0,0.21740394542618993,0.8057390286322658,0.44538168909613507,184.70687294691783
MSK_1627,ТАО,транспортный хаб,55.18608208283046,37.04820457952313,4000.0,2000.0,550.0,0.0,0.0,4,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.007594936708860759,62.12658227848101
MSK_1628,НАО,жилой массив,55.50163628653641,37.21040924665061,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1629,НАО,жилой массив,55.506514243407764,37.22165942890675,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1630,ТАО,жилой массив,55.3624421248804,36.991324107611725,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1631,ЮВАО,деловой кластер,55.69266334059112,37.81882564579555,8305.676101577912,3163.9004149377593,589.9049881235154,0.0,8.95586957529574,10,0.1,0.05,0.22,5.589743589743589,8,4.9299410613054935,0,0.20146817023426816,0.41328479312070143,0.2462708437793969,128.95583625823113
MSK_1632,ТАО,жилой массив,55.22907115759331,37.06643616618218,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1633,ТАО,жилой массив,55.404194153230506,37.32822379600492,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1634,ЦАО,деловой кластер,55.77946312601162,37.654259025230054,4481.46130612135,10831.950207468879,791.9239904988124,0.0,13.384104601637418,74,0.9,0.13181818181818183,0.22,6.307692307692308,10,2.0190070773801034,2,0.26834598918351993,0.6176337043419806,0.4298095691711596,180.34667936792468
MSK_1635,НАО,университетский квартал,55.50207983568627,37.49454566598275,4000.0,2000.0,550.0,0.0,3.7324024202776536,0,0.1,0.05,0.22,2.717948717948718,0,1.0,0,0.2,0.17223845759910117,0.06889538303964048,79.29070725109933
MSK_1636,ЮВАО,деловой кластер,55.67677619877231,37.760838323798275,15273.084509168655,14255.186721991702,969.0023752969121,3.392105680182037,15.547866411886243,42,0.5,0.05,0.22,12.051282051282051,50,1.0,1,0.2038439508068629,1.0,0.6779406146468385,249.82337210111478
MSK_1637,ТАО,жилой массив,55.31616812559073,37.326612167126505,4000.0,2000.0,550.0,0.0,0.3030782549623938,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.013986094018947333,0.005594437607578933,61.5664425301221
MSK_1638,ВАО,жилой массив,55.84048242559605,37.69545982636602,4000.0,2000.0,550.0,0.0,4.831223546862197,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.2229455450749874,0.08917821802999497,84.96990104839858
MSK_1639,ВАО,деловой кластер,55.737786228927966,37.80213050918595,4000.0,2342.3236514522823,559.9762470308789,4.724759403121214,15.817818260046849,0,1.3,0.13181818181818183,0.22,2.717948717948718,5,1.0,3,0.2681818181818182,1.0,0.40932196069963295,174.61014899589722
MSK_1640,ЮЗАО,деловой кластер,55.66919427952907,37.55905015693363,14085.282962785142,10352.697095435684,824.3467933491686,0.0,18.25616759979965,33,1.3,0.07045454545454546,0.22,10.615384615384617,18,1.9559933673892442,3,0.22048438304374696,0.8424638597320016,0.5675135850300634,218.90380380841776
MSK_1641,ТАО,жилой массив,55.350242165333164,37.06344338849201,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
MSK_1642,СЗАО,деловой кластер,55.874772935417305,37.42841515964794,4000.0,3095.435684647303,574.9406175771971,0.0,5.757664047097532,0,0.1,0.05,0.22,3.435897435897436,5,4.571102453317746,0,0.2,0.26569781689620314,0.10912948305301809,90.55625525484507
MSK_1643,ТАО,жилой массив,55.245146995795274,37.12320218601358,4000.0,2000.0,550.0,0.0,0.0,0,0.1,0.05,0.22,2.0,0,1.0,0,0.2,0.0,0.0,60.0
